id,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_int,payment_type,monthly_charges,total_charges,churn,tenure_month,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,start_day,phone_type,internet_type,contract_type
5585,7861-UVUFT,Female,0,Yes,No,1,2,0,Electronic check,84.3,1308.4,Yes,15.5,True,True,True,True,1,2019-11-03,One Line,Fiber Optic,Month-to-Month
5586,7868-BGSZA,Male,0,Yes,No,2,1,1,Electronic check,80.2,3581.6,No,44.7,False,True,True,True,1,2017-06-03,Two or More Lines,DSL,1 Year
5587,7868-TMWMZ,Female,1,Yes,No,1,2,2,Bank transfer (automatic),110.0,6668.35,No,60.6,False,True,True,True,1,2016-02-03,One Line,Fiber Optic,2 Year
5588,7869-ZYDST,Male,0,Yes,No,2,1,0,Credit card (automatic),59.05,1882.8,No,31.9,False,True,True,True,1,2018-07-03,Two or More Lines,DSL,Month-to-Month
5589,7872-BAAZR,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.55,1007.9,No,51.6,False,True,False,False,3,2016-11-03,One Line,No Internet Service,1 Year
5590,7872-RDDLZ,Female,1,No,No,2,1,0,Electronic check,54.9,3725.5,No,67.9,False,True,True,True,0,2015-07-03,Two or More Lines,DSL,Month-to-Month
5591,7873-CVMAW,Male,0,No,No,2,1,2,Credit card (automatic),88.55,6362.35,No,71.9,False,True,True,True,0,2015-03-03,Two or More Lines,DSL,2 Year
5592,7874-ECPQJ,Female,0,No,Yes,1,0,0,Bank transfer (automatic),20.05,85.5,No,4.3,False,True,False,False,2,2020-10-03,One Line,No Internet Service,Month-to-Month
5593,7876-AEHIG,Female,0,No,Yes,0,1,1,Bank transfer (automatic),60.15,3077.0,No,51.2,False,False,True,False,2,2016-11-03,No Phone Service,DSL,1 Year
5594,7876-BEUTG,Female,0,No,No,2,1,0,Mailed check,48.8,720.1,No,14.8,False,True,True,True,0,2019-12-03,Two or More Lines,DSL,Month-to-Month
5595,7876-DNYAP,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.8,1436.95,No,72.6,False,True,False,False,3,2015-02-03,One Line,No Internet Service,2 Year
5596,7878-JGDKK,Male,0,No,No,1,1,0,Mailed check,44.55,220.75,No,5.0,False,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
5597,7878-RTCZG,Female,0,No,No,1,0,0,Mailed check,19.9,19.9,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5598,7879-CGSFV,Male,0,No,No,1,2,1,Mailed check,100.9,5552.05,No,55.0,False,True,True,True,0,2016-07-03,One Line,Fiber Optic,1 Year
5599,7880-XSOJX,Male,0,No,No,0,1,0,Mailed check,42.4,146.4,No,3.5,False,False,True,False,0,2020-11-03,No Phone Service,DSL,Month-to-Month
5600,7881-EVUAD,Female,0,No,No,0,1,0,Electronic check,42.6,72.4,Yes,1.7,True,False,True,False,0,2021-01-03,No Phone Service,DSL,Month-to-Month
5601,7881-INRLC,Male,0,No,No,2,2,0,Credit card (automatic),100.85,4740.0,Yes,47.0,True,True,True,True,0,2017-03-03,Two or More Lines,Fiber Optic,Month-to-Month
5602,7883-ROJOC,Female,0,Yes,No,1,1,0,Mailed check,44.9,839.65,No,18.7,False,True,True,True,1,2019-08-03,One Line,DSL,Month-to-Month
5603,7890-VYYWG,Male,1,Yes,No,0,1,0,Mailed check,36.45,93.7,Yes,2.6,True,False,True,False,1,2020-12-03,No Phone Service,DSL,Month-to-Month
5604,7892-POOKP,Female,0,Yes,No,2,2,0,Electronic check,104.8,3046.05,Yes,29.1,True,True,True,True,1,2018-09-03,Two or More Lines,Fiber Optic,Month-to-Month
5605,7892-QVYKW,Female,0,Yes,Yes,2,2,0,Electronic check,85.6,1868.4,No,21.8,False,True,True,True,3,2019-05-03,Two or More Lines,Fiber Optic,Month-to-Month
5606,7893-IXHRQ,Male,0,No,No,1,0,0,Electronic check,20.55,20.55,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5607,7895-VONWT,Female,0,No,No,0,1,0,Electronic check,48.25,1293.8,No,26.8,False,False,True,False,0,2018-12-03,No Phone Service,DSL,Month-to-Month
5608,7898-PDWQE,Male,0,Yes,No,2,1,2,Credit card (automatic),80.4,5727.15,No,71.2,False,True,True,True,1,2015-03-03,Two or More Lines,DSL,2 Year
5609,7901-HXJVA,Male,0,No,No,1,2,0,Electronic check,76.45,1117.55,No,14.6,False,True,True,True,0,2019-12-03,One Line,Fiber Optic,Month-to-Month
5610,7901-IIDQV,Male,0,No,No,2,1,1,Bank transfer (automatic),54.6,1242.25,No,22.8,False,True,True,True,0,2019-04-03,Two or More Lines,DSL,1 Year
5611,7901-TBKJX,Male,1,No,No,2,2,0,Electronic check,101.05,5594.0,No,55.4,False,True,True,True,0,2016-07-03,Two or More Lines,Fiber Optic,Month-to-Month
5612,7903-CMPEY,Male,1,Yes,No,2,2,0,Electronic check,80.3,80.3,Yes,1.0,True,True,True,True,1,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
5613,7905-NJMXS,Male,1,Yes,No,2,1,0,Electronic check,64.2,475.0,No,7.4,False,True,True,True,1,2020-07-03,Two or More Lines,DSL,Month-to-Month
5614,7905-TVXTA,Female,0,No,No,1,1,0,Electronic check,64.35,352.65,No,5.5,False,True,True,True,0,2020-09-03,One Line,DSL,Month-to-Month
5615,7908-QCBCA,Female,0,Yes,No,1,2,0,Mailed check,69.4,69.4,Yes,1.0,True,True,True,True,1,2021-01-03,One Line,Fiber Optic,Month-to-Month
5616,7909-FIOIY,Female,0,Yes,Yes,0,1,0,Mailed check,24.85,434.8,No,17.5,False,False,True,False,3,2019-09-03,No Phone Service,DSL,Month-to-Month
5617,7912-SYRQT,Female,0,No,No,2,2,0,Bank transfer (automatic),75.1,552.95,Yes,7.4,True,True,True,True,0,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
5618,7916-VCCPB,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),73.25,1195.75,No,16.3,False,True,True,True,3,2019-10-03,One Line,Fiber Optic,Month-to-Month
5619,7919-ZODZZ,Female,0,Yes,Yes,1,1,1,Mailed check,65.9,660.05,No,10.0,False,True,True,True,3,2020-04-03,One Line,DSL,1 Year
5620,7921-BEPCI,Female,0,No,No,2,1,2,Bank transfer (automatic),59.75,4265.0,No,71.4,False,True,True,True,0,2015-03-03,Two or More Lines,DSL,2 Year
5621,7921-LMDFQ,Male,1,No,No,1,2,1,Bank transfer (automatic),94.0,4905.75,No,52.2,False,True,True,True,0,2016-10-03,One Line,Fiber Optic,1 Year
5622,7923-IYJWY,Male,1,No,No,2,2,2,Credit card (automatic),116.1,7839.85,No,67.5,False,True,True,True,0,2015-07-03,Two or More Lines,Fiber Optic,2 Year
5623,7924-GJZFI,Female,1,Yes,No,1,2,0,Electronic check,69.3,1813.1,No,26.2,False,True,True,True,1,2018-12-03,One Line,Fiber Optic,Month-to-Month
5624,7925-PNRGI,Female,0,Yes,Yes,2,1,0,Mailed check,81.3,3541.1,No,43.6,False,True,True,True,3,2017-07-03,Two or More Lines,DSL,Month-to-Month
5625,7926-IJOOU,Male,0,No,No,1,0,0,Credit card (automatic),19.3,19.3,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5626,7927-AUXBZ,Female,0,No,No,1,2,0,Electronic check,85.15,2555.9,Yes,30.0,True,True,True,True,0,2018-08-03,One Line,Fiber Optic,Month-to-Month
5627,7928-VJYAB,Male,0,Yes,Yes,1,2,0,Electronic check,90.6,1020.2,No,11.3,False,True,True,True,3,2020-03-03,One Line,Fiber Optic,Month-to-Month
5628,7929-DMBCV,Female,0,Yes,No,1,2,0,Mailed check,81.0,1683.7,No,20.8,False,True,True,True,1,2019-06-03,One Line,Fiber Optic,Month-to-Month
5629,7929-SKFGK,Male,0,Yes,No,2,2,2,Credit card (automatic),114.3,8244.3,No,72.1,False,True,True,True,1,2015-02-03,Two or More Lines,Fiber Optic,2 Year
5630,7931-PXHFC,Male,0,No,No,1,1,1,Mailed check,62.3,2354.8,Yes,37.8,True,True,True,True,0,2018-01-03,One Line,DSL,1 Year
5631,7932-WPTDS,Female,1,Yes,No,0,1,0,Electronic check,24.8,24.8,Yes,1.0,True,False,True,False,1,2021-01-03,No Phone Service,DSL,Month-to-Month
5632,7938-OUHIO,Male,0,No,No,1,2,0,Electronic check,98.7,293.65,Yes,3.0,True,True,True,True,0,2020-12-03,One Line,Fiber Optic,Month-to-Month
5633,7940-UQQUG,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),104.4,6721.6,No,64.4,False,True,True,True,3,2015-10-03,Two or More Lines,Fiber Optic,1 Year
5634,7941-RCJOW,Male,0,No,No,1,0,2,Credit card (automatic),19.55,1218.65,No,62.3,False,True,False,False,0,2015-12-03,One Line,No Internet Service,2 Year
5635,7943-RQCHR,Female,0,No,No,2,2,0,Electronic check,94.75,889.9,Yes,9.4,True,True,True,True,0,2020-05-03,Two or More Lines,Fiber Optic,Month-to-Month
5636,7945-HLKEA,Female,0,No,No,2,1,1,Electronic check,64.75,4039.5,No,62.4,False,True,True,True,0,2015-12-03,Two or More Lines,DSL,1 Year
5637,7945-PRBVF,Male,0,No,No,1,0,2,Bank transfer (automatic),21.45,705.45,No,32.9,False,True,False,False,0,2018-06-03,One Line,No Internet Service,2 Year
5638,7950-XWOVN,Male,0,No,No,0,1,0,Mailed check,34.7,383.55,No,11.1,False,False,True,False,0,2020-03-03,No Phone Service,DSL,Month-to-Month
5639,7951-QKZPL,Female,0,Yes,Yes,2,0,2,Mailed check,24.5,740.3,Yes,30.2,True,True,False,False,3,2018-08-03,Two or More Lines,No Internet Service,2 Year
5640,7951-VRDVK,Female,0,No,No,1,1,1,Bank transfer (automatic),85.85,3003.55,No,35.0,False,True,True,True,0,2018-04-03,One Line,DSL,1 Year
5641,7952-OBOYL,Male,0,No,No,1,2,0,Mailed check,89.85,244.45,No,2.7,False,True,True,True,0,2020-12-03,One Line,Fiber Optic,Month-to-Month
5642,7954-MLBUN,Male,0,No,No,1,2,2,Bank transfer (automatic),99.45,3109.9,No,31.3,False,True,True,True,0,2018-07-03,One Line,Fiber Optic,2 Year
5643,7956-XQWGU,Male,0,No,No,1,0,0,Credit card (automatic),19.4,460.25,No,23.7,False,True,False,False,0,2019-03-03,One Line,No Internet Service,Month-to-Month
5644,7957-RYHQD,Female,1,No,No,1,2,0,Credit card (automatic),79.2,3233.85,Yes,40.8,True,True,True,True,0,2017-10-03,One Line,Fiber Optic,Month-to-Month
5645,7963-GQRMY,Female,0,Yes,Yes,1,1,0,Mailed check,44.3,134.5,Yes,3.0,True,True,True,True,3,2020-11-03,One Line,DSL,Month-to-Month
5646,7963-SHNDT,Female,0,No,No,0,1,2,Mailed check,39.1,1982.1,No,50.7,False,False,True,False,0,2016-12-03,No Phone Service,DSL,2 Year
5647,7964-VEXDG,Male,0,No,Yes,2,2,0,Electronic check,80.35,1747.2,No,21.7,False,True,True,True,2,2019-05-03,Two or More Lines,Fiber Optic,Month-to-Month
5648,7964-YESJC,Female,0,Yes,No,2,1,0,Mailed check,66.3,1559.45,No,23.5,False,True,True,True,1,2019-03-03,Two or More Lines,DSL,Month-to-Month
5649,7964-ZRKKG,Male,0,Yes,No,2,2,1,Bank transfer (automatic),88.4,5798.3,No,65.6,False,True,True,True,1,2015-09-03,Two or More Lines,Fiber Optic,1 Year
5650,7966-YOTQW,Male,0,No,No,2,1,0,Credit card (automatic),54.5,568.2,No,10.4,False,True,True,True,0,2020-04-03,Two or More Lines,DSL,Month-to-Month
5651,7967-HYCDE,Male,0,No,No,1,2,0,Bank transfer (automatic),70.7,553.4,No,7.8,False,True,True,True,0,2020-07-03,One Line,Fiber Optic,Month-to-Month
5652,7968-QUXNS,Male,0,No,No,1,0,0,Mailed check,18.95,110.15,No,5.8,False,True,False,False,0,2020-09-03,One Line,No Internet Service,Month-to-Month
5653,7969-AULMZ,Female,0,No,No,2,2,0,Electronic check,97.35,2119.5,Yes,21.8,True,True,True,True,0,2019-05-03,Two or More Lines,Fiber Optic,Month-to-Month
5654,7969-FFOWG,Male,0,Yes,Yes,1,0,2,Mailed check,19.9,1292.6,No,65.0,False,True,False,False,3,2015-10-03,One Line,No Internet Service,2 Year
5655,7971-HLVXI,Male,0,Yes,Yes,2,2,2,Credit card (automatic),84.5,6130.85,No,72.6,False,True,True,True,3,2015-02-03,Two or More Lines,Fiber Optic,2 Year
5656,7973-DZRKH,Female,0,No,Yes,2,2,2,Credit card (automatic),90.95,5930.05,No,65.2,False,True,True,True,2,2015-09-03,Two or More Lines,Fiber Optic,2 Year
5657,7975-JMZNT,Male,0,Yes,No,2,1,2,Bank transfer (automatic),91.7,6075.9,No,66.3,False,True,True,True,1,2015-08-03,Two or More Lines,DSL,2 Year
5658,7975-TZMLR,Male,0,No,No,2,2,1,Electronic check,103.1,4889.3,No,47.4,False,True,True,True,0,2017-03-03,Two or More Lines,Fiber Optic,1 Year
5659,7976-CICYS,Male,0,No,No,1,0,0,Credit card (automatic),20.7,83.75,No,4.0,False,True,False,False,0,2020-10-03,One Line,No Internet Service,Month-to-Month
5660,7977-HXJKU,Male,0,No,Yes,1,0,2,Mailed check,19.6,397.0,No,20.3,False,True,False,False,2,2019-06-03,One Line,No Internet Service,2 Year
5661,7978-DKUQH,Female,0,Yes,No,1,2,0,Electronic check,74.6,1797.75,No,24.1,False,True,True,True,1,2019-02-03,One Line,Fiber Optic,Month-to-Month
5662,7979-CORPM,Male,0,No,No,2,2,0,Credit card (automatic),90.55,2282.55,Yes,25.2,True,True,True,True,0,2019-01-03,Two or More Lines,Fiber Optic,Month-to-Month
5663,7980-MHFLQ,Female,0,Yes,Yes,2,0,2,Mailed check,24.9,1859.2,No,74.7,False,True,False,False,3,2014-12-03,Two or More Lines,No Internet Service,2 Year
5664,7982-VCELR,Female,0,No,No,1,2,0,Credit card (automatic),94.8,3565.65,No,37.6,False,True,True,True,0,2018-01-03,One Line,Fiber Optic,Month-to-Month
5665,7989-AWGEH,Male,0,Yes,Yes,0,1,0,Electronic check,39.2,1838.15,No,46.9,False,False,True,False,3,2017-04-03,No Phone Service,DSL,Month-to-Month
5666,7989-CHGTL,Male,0,No,No,1,0,0,Mailed check,19.6,19.6,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5667,7989-VCQOH,Male,0,Yes,Yes,1,1,0,Electronic check,83.25,1611.15,No,19.4,False,True,True,True,3,2019-07-03,One Line,DSL,Month-to-Month
5668,7993-NQLJE,Male,0,Yes,Yes,1,2,0,Mailed check,75.1,1151.55,No,15.3,False,True,True,True,3,2019-11-03,One Line,Fiber Optic,Month-to-Month
5669,7993-PYKOF,Male,0,Yes,No,1,2,0,Electronic check,75.0,632.95,Yes,8.4,True,True,True,True,1,2020-06-03,One Line,Fiber Optic,Month-to-Month
5670,7994-UYIVZ,Male,0,Yes,No,2,2,0,Bank transfer (automatic),85.65,659.45,No,7.7,False,True,True,True,1,2020-07-03,Two or More Lines,Fiber Optic,Month-to-Month
5671,7994-XIRTR,Male,1,No,No,1,1,1,Bank transfer (automatic),65.25,3529.95,No,54.1,False,True,True,True,0,2016-08-03,One Line,DSL,1 Year
5672,7995-ZHHNZ,Male,0,Yes,No,2,1,1,Credit card (automatic),56.1,2386.85,No,42.5,False,True,True,True,1,2017-08-03,Two or More Lines,DSL,1 Year
5673,7996-BPXHY,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.0,332.5,No,13.3,False,True,False,False,3,2020-01-03,Two or More Lines,No Internet Service,2 Year
5674,7996-MHXLW,Female,0,No,No,2,0,2,Credit card (automatic),25.15,1683.6,No,66.9,False,True,False,False,0,2015-08-03,Two or More Lines,No Internet Service,2 Year
5675,7997-EASSD,Female,0,Yes,No,2,2,1,Credit card (automatic),81.2,4965.1,No,61.1,False,True,True,True,1,2016-01-03,Two or More Lines,Fiber Optic,1 Year
5676,7998-WNZEM,Male,0,No,No,2,1,2,Bank transfer (automatic),80.6,5708.2,No,70.8,False,True,True,True,0,2015-04-03,Two or More Lines,DSL,2 Year
5677,7998-ZLXWN,Female,0,Yes,No,1,0,0,Credit card (automatic),20.45,330.8,No,16.2,False,True,False,False,1,2019-10-03,One Line,No Internet Service,Month-to-Month
5678,8000-REIQB,Female,1,No,No,1,2,0,Electronic check,69.95,69.95,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5679,8003-EWNDZ,Female,0,No,No,1,0,0,Electronic check,21.2,222.65,No,10.5,False,True,False,False,0,2020-04-03,One Line,No Internet Service,Month-to-Month
5680,8006-PYCSW,Female,0,No,No,1,0,0,Mailed check,20.1,39.8,No,2.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5681,8007-YYPWD,Female,0,No,No,2,0,2,Bank transfer (automatic),25.05,369.1,No,14.7,False,True,False,False,0,2019-12-03,Two or More Lines,No Internet Service,2 Year
5682,8008-ESFLK,Female,0,Yes,No,1,2,1,Electronic check,110.5,5835.5,No,52.8,False,True,True,True,1,2016-10-03,One Line,Fiber Optic,1 Year
5683,8008-HAWED,Male,0,No,No,0,1,0,Electronic check,50.75,712.75,Yes,14.0,True,False,True,False,0,2019-12-03,No Phone Service,DSL,Month-to-Month
5684,8008-OTEZX,Female,0,Yes,Yes,1,0,1,Mailed check,19.65,708.8,No,36.1,False,True,False,False,3,2018-02-03,One Line,No Internet Service,1 Year
5685,8010-EZLOU,Male,1,No,No,2,2,0,Electronic check,80.2,1217.25,Yes,15.2,True,True,True,True,0,2019-11-03,Two or More Lines,Fiber Optic,Month-to-Month
5686,8012-SOUDQ,Female,1,No,No,2,2,0,Electronic check,90.25,3838.75,No,42.5,False,True,True,True,0,2017-08-03,Two or More Lines,Fiber Optic,Month-to-Month
5687,8015-IHCGW,Female,0,Yes,Yes,2,2,2,Electronic check,115.5,8425.15,No,72.9,False,True,True,True,3,2015-02-03,Two or More Lines,Fiber Optic,2 Year
5688,8016-NCFVO,Male,1,No,No,2,2,0,Electronic check,116.5,6382.55,No,54.8,False,True,True,True,0,2016-08-03,Two or More Lines,Fiber Optic,Month-to-Month
5689,8016-ZMGMO,Female,1,Yes,No,2,1,1,Bank transfer (automatic),70.85,4738.85,No,66.9,False,True,True,True,1,2015-08-03,Two or More Lines,DSL,1 Year
5690,8017-LXHFA,Female,1,No,No,1,2,0,Electronic check,94.75,2293.6,Yes,24.2,True,True,True,True,0,2019-02-03,One Line,Fiber Optic,Month-to-Month
5691,8017-UVSZU,Female,0,Yes,No,2,1,0,Credit card (automatic),56.6,2379.1,No,42.0,False,True,True,True,1,2017-08-03,Two or More Lines,DSL,Month-to-Month
5692,8019-ENHXU,Male,0,Yes,No,2,2,0,Electronic check,99.45,4138.05,Yes,41.6,True,True,True,True,1,2017-09-03,Two or More Lines,Fiber Optic,Month-to-Month
5693,8020-BWHYL,Female,1,No,No,1,2,0,Credit card (automatic),75.3,1147.45,Yes,15.2,True,True,True,True,0,2019-11-03,One Line,Fiber Optic,Month-to-Month
5694,8022-BECSI,Male,0,No,No,1,0,1,Mailed check,19.6,422.5,No,21.6,False,True,False,False,0,2019-05-03,One Line,No Internet Service,1 Year
5695,8023-QHAIO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),76.85,4275.75,No,55.6,False,True,True,True,1,2016-07-03,Two or More Lines,Fiber Optic,Month-to-Month
5696,8024-XNAFQ,Female,1,No,No,2,2,2,Bank transfer (automatic),107.4,7748.75,No,72.1,False,True,True,True,0,2015-02-03,Two or More Lines,Fiber Optic,2 Year
5697,8028-PNXHQ,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.25,1424.6,No,58.7,False,True,False,False,3,2016-04-03,Two or More Lines,No Internet Service,2 Year
5698,8029-XYPWT,Male,1,Yes,No,2,2,2,Bank transfer (automatic),115.05,8016.6,No,69.7,False,True,True,True,1,2015-05-03,Two or More Lines,Fiber Optic,2 Year
5699,8033-ATFAS,Female,0,Yes,Yes,1,1,0,Mailed check,59.85,2341.5,No,39.1,False,True,True,True,3,2017-11-03,One Line,DSL,Month-to-Month
5700,8033-VCZGH,Male,0,Yes,No,2,2,1,Electronic check,103.95,5231.3,No,50.3,False,True,True,True,1,2016-12-03,Two or More Lines,Fiber Optic,1 Year
5701,8034-RYTVV,Female,0,No,No,2,2,1,Credit card (automatic),84.25,4589.85,No,54.5,False,True,True,True,0,2016-08-03,Two or More Lines,Fiber Optic,1 Year
5702,8035-BUYVG,Male,0,Yes,No,0,1,1,Electronic check,42.35,1716.45,Yes,40.5,True,False,True,False,1,2017-10-03,No Phone Service,DSL,1 Year
5703,8035-PWSEV,Female,0,No,No,1,2,0,Electronic check,89.25,487.05,No,5.5,False,True,True,True,0,2020-09-03,One Line,Fiber Optic,Month-to-Month
5704,8039-ACLPL,Female,0,Yes,Yes,1,1,2,Credit card (automatic),68.75,4888.2,No,71.1,False,True,True,True,3,2015-03-03,One Line,DSL,2 Year
5705,8039-EQPIM,Male,0,Yes,No,0,1,2,Bank transfer (automatic),60.25,4055.5,No,67.3,False,False,True,False,1,2015-07-03,No Phone Service,DSL,2 Year
5706,8040-MNRTF,Female,0,No,No,1,2,0,Mailed check,71.1,71.1,No,1.0,False,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5707,8041-TMEID,Male,1,Yes,No,2,2,2,Credit card (automatic),108.5,6991.9,No,64.4,False,True,True,True,1,2015-10-03,Two or More Lines,Fiber Optic,2 Year
5708,8042-JVNFH,Male,0,No,No,1,2,0,Mailed check,71.35,71.35,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5709,8042-RNLKO,Male,0,No,No,2,0,1,Bank transfer (automatic),25.45,1699.15,No,66.8,False,True,False,False,0,2015-08-03,Two or More Lines,No Internet Service,1 Year
5710,8043-PNYSD,Male,0,Yes,Yes,1,0,2,Mailed check,19.55,1245.6,No,63.7,False,True,False,False,3,2015-11-03,One Line,No Internet Service,2 Year
5711,8044-BGWPI,Male,0,Yes,Yes,1,0,0,Electronic check,21.15,306.05,No,14.5,False,True,False,False,3,2019-12-03,One Line,No Internet Service,Month-to-Month
5712,8046-DNVTL,Male,0,Yes,No,0,1,2,Credit card (automatic),38.6,2345.55,No,60.8,False,False,True,False,1,2016-02-03,No Phone Service,DSL,2 Year
5713,8048-DSDFQ,Male,0,No,No,1,0,0,Mailed check,20.2,20.2,No,1.0,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5714,8049-WJCLQ,Male,0,Yes,Yes,1,1,0,Mailed check,60.2,563.5,No,9.4,False,True,True,True,3,2020-05-03,One Line,DSL,Month-to-Month
5715,8050-DVOJX,Male,1,No,No,2,1,2,Credit card (automatic),81.35,4060.9,No,49.9,False,True,True,True,0,2017-01-03,Two or More Lines,DSL,2 Year
5716,8050-WYBND,Female,0,No,Yes,0,1,1,Credit card (automatic),49.45,1031.4,No,20.9,False,False,True,False,2,2019-06-03,No Phone Service,DSL,1 Year
5717,8050-XGRVL,Female,0,Yes,Yes,1,1,1,Credit card (automatic),54.75,3425.35,No,62.6,False,True,True,True,3,2015-12-03,One Line,DSL,1 Year
5718,8051-HJRLT,Female,1,No,No,1,2,0,Electronic check,70.55,70.55,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5719,8053-WWDRO,Female,0,Yes,No,1,0,0,Bank transfer (automatic),19.5,146.3,Yes,7.5,True,True,False,False,1,2020-07-03,One Line,No Internet Service,Month-to-Month
5720,8058-DMYRU,Male,1,No,No,2,2,0,Electronic check,90.05,4931.8,No,54.8,False,True,True,True,0,2016-08-03,Two or More Lines,Fiber Optic,Month-to-Month
5721,8058-INTPH,Female,0,No,No,1,2,0,Electronic check,79.65,79.65,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5722,8058-JMEQO,Female,1,No,No,2,2,0,Electronic check,84.45,762.5,Yes,9.0,True,True,True,True,0,2020-05-03,Two or More Lines,Fiber Optic,Month-to-Month
5723,8059-UDZFY,Female,1,No,Yes,2,2,0,Bank transfer (automatic),105.35,3465.05,No,32.9,False,True,True,True,2,2018-06-03,Two or More Lines,Fiber Optic,Month-to-Month
5724,8060-HIWJJ,Male,0,No,No,2,1,2,Credit card (automatic),86.55,5632.55,No,65.1,False,True,True,True,0,2015-09-03,Two or More Lines,DSL,2 Year
5725,8062-YBDOE,Male,1,No,No,1,2,0,Electronic check,69.65,69.65,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
5726,8063-GBATB,Female,1,No,No,2,2,0,Electronic check,85.25,2287.25,Yes,26.8,True,True,True,True,0,2018-12-03,Two or More Lines,Fiber Optic,Month-to-Month
5727,8063-RJYNF,Male,0,No,No,1,2,0,Electronic check,94.25,1483.25,Yes,15.7,True,True,True,True,0,2019-11-03,One Line,Fiber Optic,Month-to-Month
5728,8064-RAVOH,Male,0,No,Yes,1,1,0,Electronic check,49.85,49.85,No,1.0,False,True,True,True,2,2021-01-03,One Line,DSL,Month-to-Month
5729,8065-BVEPF,Male,1,No,No,1,2,0,Bank transfer (automatic),99.1,6496.15,No,65.6,False,True,True,True,0,2015-09-03,One Line,Fiber Optic,Month-to-Month
5730,8065-QBYTO,Female,1,No,No,2,2,1,Credit card (automatic),99.65,7181.25,No,72.1,False,True,True,True,0,2015-02-03,Two or More Lines,Fiber Optic,1 Year
5731,8065-YKXKD,Female,0,No,No,2,2,0,Electronic check,74.75,799.65,Yes,10.7,True,True,True,True,0,2020-04-03,Two or More Lines,Fiber Optic,Month-to-Month
5732,8066-POXGX,Female,0,No,No,0,1,0,Electronic check,35.1,446.1,Yes,12.7,True,False,True,False,0,2020-02-03,No Phone Service,DSL,Month-to-Month
5733,8067-NIOYM,Female,0,Yes,Yes,1,0,2,Credit card (automatic),21.1,490.65,No,23.3,False,True,False,False,3,2019-03-03,One Line,No Internet Service,2 Year
5734,8069-RHUXK,Female,0,Yes,Yes,0,1,2,Credit card (automatic),35.7,2545.7,No,71.3,False,False,True,False,3,2015-03-03,No Phone Service,DSL,2 Year
5735,8069-YQQAJ,Male,0,No,No,0,1,0,Mailed check,31.1,419.7,No,13.5,False,False,True,False,0,2020-01-03,No Phone Service,DSL,Month-to-Month
5736,8070-AAWZP,Male,1,Yes,No,0,1,0,Mailed check,34.25,828.2,No,24.2,False,False,True,False,1,2019-02-03,No Phone Service,DSL,Month-to-Month
5737,8071-SBTRN,Female,0,No,No,2,2,2,Mailed check,111.15,7737.55,No,69.6,False,True,True,True,0,2015-05-03,Two or More Lines,Fiber Optic,2 Year
5738,8073-IJDCM,Female,0,No,No,1,0,0,Mailed check,20.3,20.3,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
5739,8075-GXIUB,Male,1,Yes,No,1,0,1,Credit card (automatic),19.85,183.15,No,9.2,False,True,False,False,1,2020-05-03,One Line,No Internet Service,1 Year
5740,8076-FEZKJ,Male,0,No,No,1,0,1,Mailed check,19.5,225.85,No,11.6,False,True,False,False,0,2020-03-03,One Line,No Internet Service,1 Year
5741,8079-XRJRS,Male,0,Yes,No,2,2,1,Electronic check,89.75,5769.6,Yes,64.3,True,True,True,True,1,2015-10-03,Two or More Lines,Fiber Optic,1 Year
5742,8080-DDEMJ,Male,1,No,No,1,1,0,Electronic check,45.1,45.1,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
5743,8080-POTJR,Female,0,No,No,2,1,1,Credit card (automatic),79.3,2427.1,No,30.6,False,True,True,True,0,2018-08-03,Two or More Lines,DSL,1 Year
